ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,description,Tax class,Weight (lbs),Sale price,Regular price,Tags,Position,Tax status,Images,Attribute 1 name,Attribute 1 value(s),Attribute 2 name,Attribute 2 value(s),Attribute 3 name,Attribute 3 value(s)
55863164830076,variation,TKPARAC45,4.7 / White,1,1,visible,"<p data-start=""251"" data-end=""289"">Performance, légèreté et précision: Conçue pour les riders exigeants, La Parawing Cloud combine légèreté, précision et efficacité, tout en conservant un comportement sain et stable dans toutes les conditions.</p>
<p data-start=""538"" data-end=""754"">Son profil optimisé assure d’excellentes performances et un très bon cap au près, même dans un vent instable ou rafaleux. Le depower est fluide et progressif, offrant un contrôle précis et une navigation confortable.</p>
<p data-start=""756"" data-end=""1057"">Les lignes de longueur équilibrée garantissent une maniabilité naturelle et un rangement simple en navigation, en un seul mouvement. Associée à une barre en carbone intégral, légère et ergonomi<img>que, la Cloud procure une sensation directe, réduit la fatigue et permet une navigation fluide sur la durée.</p>
<p data-start=""1059"" data-end=""1403"">Pensée pour la simplicité et la praticité, elle bénéficie de brides colorées facilitant le démêlage, d’un code couleur clair des lignes et de matériaux légers et résistants. Disponible en 5 tailles, la Parawing Cloud offre un choix précis selon le gabarit et le programme, et s’adresse aux riders recherchant performance, finesse et sensations.</p>
<p data-start=""2889"" data-end=""2948""><span style=""text-decoration: underline;""><strong>Parawing Cloud vs Cloud One</strong></span> : <strong>quelle est la différence ?</strong></p>
<p data-start=""2950"" data-end=""3199"">La principale différence entre la Parawing Cloud et la Cloud One réside dans le choix des matériaux. La Cloud est construite avec des tissus Skytex, plus légers et plus techniques, tandis que la Cloud One utilise un canopy en triple ripstop 54 g/m².</p>
<p data-start=""3201"" data-end=""3508"">Grâce à son spi Skytex, la Parawing Cloud offre un gain significatif en légèreté, en réactivité et en performances globales, avec une plage basse plus performante. Les décollages sont facilités et le pilotage se montre plus vif et plus précis, en particulier dans le vent léger et les conditions marginales.</p>
<p data-start=""3510"" data-end=""3813"">La Cloud et la Cloud One partagent le même shape et le même design, garantissant un comportement sain, stable et parfaitement équilibré sur l’eau. Elles sont également équipées de la même barre en carbone intégral, offrant une sensation directe, un contrôle précis et un excellent confort de navigation.</p>
<p data-start=""3815"" data-end=""4110"">La Cloud One se distingue par une approche plus accessible et plus tolérante, avec une gamme volontairement réduite à 3 tailles et des matériaux robustes privilégiant la durabilité et le rapport qualité/prix. Elle constitue une excellente porte d’entrée pour découvrir et progresser en parawing.</p>
<p data-start=""4112"" data-end=""4450"">La Parawing Cloud, quant à elle, s’adresse aux riders souhaitant aller plus loin dans leur pratique et rechercher des performances maximales. Elle représente l’aboutissement du concept Cloud, avec un niveau de finition, de légèreté et de réactivité supérieur, pensé pour celles et ceux qui veulent exploiter tout le potentiel du parawing.</p>",standard,3000,549.00,,[],25,shipping,https://cdn.shopify.com/s/files/1/2503/9576/files/Parawing-Cloud---Image-10.png?v=1775658233,Size,4.7,Color,White,,
55783901659516,variation,,600,0,1,visible,"<p dir=""ltr""><span>Les foil cover Front Wing Flow offre une solution de protection fiable pour votre aile avant. <meta charset=""utf-8"">Conçues pour un usage quotidien, elles préservent votre foil des rayures, petits chocs et variations de température, que ce soit lors du transport, de la manipulation ou sur la plage.</span></p>
<p dir=""ltr""><span>À la fois pratiques, légères et résistantes, elles garantissent une protection optimale pour que votre matériel reste impeccable, session après session.<meta charset=""utf-8""></span><span></span></p>
<p dir=""ltr""><span><meta charset=""utf-8"">Une poche intérieure est intégrée à la housse pour ranger facilement votre visserie, afin que tout reste bien organisé et à portée de main.</span></p>
<p dir=""ltr""><span style=""text-decoration: underline;"">Points Clés de protection</span></p>
<ul>
<li data-start=""181"" data-end=""297"">Matelassage 5 mm : Amortit les chocs légers et protège efficacement votre aile avant des impacts du quotidien.</li>
<li data-start=""181"" data-end=""297"">
<span style=""font-family: -apple-system, BlinkMacSystemFont, 'San Francisco', 'Segoe UI', Roboto, 'Helvetica Neue', sans-serif; font-size: 0.875rem;"">Revêtement intérieur thermo-isolant et hydrophobe :</span>Régule la température, limite la condensation et prévient l’humidité pour une protection optimale.</li>
<li data-start=""181"" data-end=""297"">
<span style=""font-family: -apple-system, BlinkMacSystemFont, 'San Francisco', 'Segoe UI', Roboto, 'Helvetica Neue', sans-serif; font-size: 0.875rem;"">Renforts aux tips :</span><span style=""font-family: -apple-system, BlinkMacSystemFont, 'San Francisco', 'Segoe UI', Roboto, 'Helvetica Neue', sans-serif; font-size: 0.875rem;""> matériau </span><span style=""font-family: -apple-system, BlinkMacSystemFont, 'San Francisco', 'Segoe UI', Roboto, 'Helvetica Neue', sans-serif; font-size: 0.875rem;"">extrêmement durable, conçu pour résister à l’usure et aux impacts répétés.</span>
</li>
</ul>
<p><span style=""font-family: -apple-system, BlinkMacSystemFont, 'San Francisco', 'Segoe UI', Roboto, 'Helvetica Neue', sans-serif; font-size: 0.875rem;""><meta charset=""utf-8"">Chaque taille a été conçue spécifiquement pour s’adapter parfaitement à chaque taille de Flow, garantissant un ajustement précis et une protection optimale.</span></p>",standard,0,45.00,,['searchandise_hide'],1,shipping,https://cdn.shopify.com/s/files/1/2503/9576/files/Flow-1200---Cover---Image-01_612dad2a-8726-4192-9094-bc93203e5ee9.png?v=1758635389,Size,600,,,,
55783901626748,variation,,700,0,1,visible,"<p dir=""ltr""><span>Les foil cover Front Wing Flow offre une solution de protection fiable pour votre aile avant. <meta charset=""utf-8"">Conçues pour un usage quotidien, elles préservent votre foil des rayures, petits chocs et variations de température, que ce soit lors du transport, de la manipulation ou sur la plage.</span></p>
<p dir=""ltr""><span>À la fois pratiques, légères et résistantes, elles garantissent une protection optimale pour que votre matériel reste impeccable, session après session.<meta charset=""utf-8""></span><span></span></p>
<p dir=""ltr""><span><meta charset=""utf-8"">Une poche intérieure est intégrée à la housse pour ranger facilement votre visserie, afin que tout reste bien organisé et à portée de main.</span></p>
<p dir=""ltr""><span style=""text-decoration: underline;"">Points Clés de protection</span></p>
<ul>
<li data-start=""181"" data-end=""297"">Matelassage 5 mm : Amortit les chocs légers et protège efficacement votre aile avant des impacts du quotidien.</li>
<li data-start=""181"" data-end=""297"">
<span style=""font-family: -apple-system, BlinkMacSystemFont, 'San Francisco', 'Segoe UI', Roboto, 'Helvetica Neue', sans-serif; font-size: 0.875rem;"">Revêtement intérieur thermo-isolant et hydrophobe :</span>Régule la température, limite la condensation et prévient l’humidité pour une protection optimale.</li>
<li data-start=""181"" data-end=""297"">
<span style=""font-family: -apple-system, BlinkMacSystemFont, 'San Francisco', 'Segoe UI', Roboto, 'Helvetica Neue', sans-serif; font-size: 0.875rem;"">Renforts aux tips :</span><span style=""font-family: -apple-system, BlinkMacSystemFont, 'San Francisco', 'Segoe UI', Roboto, 'Helvetica Neue', sans-serif; font-size: 0.875rem;""> matériau </span><span style=""font-family: -apple-system, BlinkMacSystemFont, 'San Francisco', 'Segoe UI', Roboto, 'Helvetica Neue', sans-serif; font-size: 0.875rem;"">extrêmement durable, conçu pour résister à l’usure et aux impacts répétés.</span>
</li>
</ul>
<p><span style=""font-family: -apple-system, BlinkMacSystemFont, 'San Francisco', 'Segoe UI', Roboto, 'Helvetica Neue', sans-serif; font-size: 0.875rem;""><meta charset=""utf-8"">Chaque taille a été conçue spécifiquement pour s’adapter parfaitement à chaque taille de Flow, garantissant un ajustement précis et une protection optimale.</span></p>",standard,0,45.00,,['searchandise_hide'],2,shipping,https://cdn.shopify.com/s/files/1/2503/9576/files/Flow-1200---Cover---Image-01_612dad2a-8726-4192-9094-bc93203e5ee9.png?v=1758635389,Size,700,,,,
55783901593980,variation,,800,0,1,visible,"<p dir=""ltr""><span>Les foil cover Front Wing Flow offre une solution de protection fiable pour votre aile avant. <meta charset=""utf-8"">Conçues pour un usage quotidien, elles préservent votre foil des rayures, petits chocs et variations de température, que ce soit lors du transport, de la manipulation ou sur la plage.</span></p>
<p dir=""ltr""><span>À la fois pratiques, légères et résistantes, elles garantissent une protection optimale pour que votre matériel reste impeccable, session après session.<meta charset=""utf-8""></span><span></span></p>
<p dir=""ltr""><span><meta charset=""utf-8"">Une poche intérieure est intégrée à la housse pour ranger facilement votre visserie, afin que tout reste bien organisé et à portée de main.</span></p>
<p dir=""ltr""><span style=""text-decoration: underline;"">Points Clés de protection</span></p>
<ul>
<li data-start=""181"" data-end=""297"">Matelassage 5 mm : Amortit les chocs légers et protège efficacement votre aile avant des impacts du quotidien.</li>
<li data-start=""181"" data-end=""297"">
<span style=""font-family: -apple-system, BlinkMacSystemFont, 'San Francisco', 'Segoe UI', Roboto, 'Helvetica Neue', sans-serif; font-size: 0.875rem;"">Revêtement intérieur thermo-isolant et hydrophobe :</span>Régule la température, limite la condensation et prévient l’humidité pour une protection optimale.</li>
<li data-start=""181"" data-end=""297"">
<span style=""font-family: -apple-system, BlinkMacSystemFont, 'San Francisco', 'Segoe UI', Roboto, 'Helvetica Neue', sans-serif; font-size: 0.875rem;"">Renforts aux tips :</span><span style=""font-family: -apple-system, BlinkMacSystemFont, 'San Francisco', 'Segoe UI', Roboto, 'Helvetica Neue', sans-serif; font-size: 0.875rem;""> matériau </span><span style=""font-family: -apple-system, BlinkMacSystemFont, 'San Francisco', 'Segoe UI', Roboto, 'Helvetica Neue', sans-serif; font-size: 0.875rem;"">extrêmement durable, conçu pour résister à l’usure et aux impacts répétés.</span>
</li>
</ul>
<p><span style=""font-family: -apple-system, BlinkMacSystemFont, 'San Francisco', 'Segoe UI', Roboto, 'Helvetica Neue', sans-serif; font-size: 0.875rem;""><meta charset=""utf-8"">Chaque taille a été conçue spécifiquement pour s’adapter parfaitement à chaque taille de Flow, garantissant un ajustement précis et une protection optimale.</span></p>",standard,0,45.00,,['searchandise_hide'],3,shipping,https://cdn.shopify.com/s/files/1/2503/9576/files/Flow-1200---Cover---Image-01_612dad2a-8726-4192-9094-bc93203e5ee9.png?v=1758635389,Size,800,,,,
55783901561212,variation,,900,0,1,visible,"<p dir=""ltr""><span>Les foil cover Front Wing Flow offre une solution de protection fiable pour votre aile avant. <meta charset=""utf-8"">Conçues pour un usage quotidien, elles préservent votre foil des rayures, petits chocs et variations de température, que ce soit lors du transport, de la manipulation ou sur la plage.</span></p>
<p dir=""ltr""><span>À la fois pratiques, légères et résistantes, elles garantissent une protection optimale pour que votre matériel reste impeccable, session après session.<meta charset=""utf-8""></span><span></span></p>
<p dir=""ltr""><span><meta charset=""utf-8"">Une poche intérieure est intégrée à la housse pour ranger facilement votre visserie, afin que tout reste bien organisé et à portée de main.</span></p>
<p dir=""ltr""><span style=""text-decoration: underline;"">Points Clés de protection</span></p>
<ul>
<li data-start=""181"" data-end=""297"">Matelassage 5 mm : Amortit les chocs légers et protège efficacement votre aile avant des impacts du quotidien.</li>
<li data-start=""181"" data-end=""297"">
<span style=""font-family: -apple-system, BlinkMacSystemFont, 'San Francisco', 'Segoe UI', Roboto, 'Helvetica Neue', sans-serif; font-size: 0.875rem;"">Revêtement intérieur thermo-isolant et hydrophobe :</span>Régule la température, limite la condensation et prévient l’humidité pour une protection optimale.</li>
<li data-start=""181"" data-end=""297"">
<span style=""font-family: -apple-system, BlinkMacSystemFont, 'San Francisco', 'Segoe UI', Roboto, 'Helvetica Neue', sans-serif; font-size: 0.875rem;"">Renforts aux tips :</span><span style=""font-family: -apple-system, BlinkMacSystemFont, 'San Francisco', 'Segoe UI', Roboto, 'Helvetica Neue', sans-serif; font-size: 0.875rem;""> matériau </span><span style=""font-family: -apple-system, BlinkMacSystemFont, 'San Francisco', 'Segoe UI', Roboto, 'Helvetica Neue', sans-serif; font-size: 0.875rem;"">extrêmement durable, conçu pour résister à l’usure et aux impacts répétés.</span>
</li>
</ul>
<p><span style=""font-family: -apple-system, BlinkMacSystemFont, 'San Francisco', 'Segoe UI', Roboto, 'Helvetica Neue', sans-serif; font-size: 0.875rem;""><meta charset=""utf-8"">Chaque taille a été conçue spécifiquement pour s’adapter parfaitement à chaque taille de Flow, garantissant un ajustement précis et une protection optimale.</span></p>",standard,0,45.00,,['searchandise_hide'],4,shipping,https://cdn.shopify.com/s/files/1/2503/9576/files/Flow-1200---Cover---Image-01_612dad2a-8726-4192-9094-bc93203e5ee9.png?v=1758635389,Size,900,,,,
55783901528444,variation,,1050,0,1,visible,"<p dir=""ltr""><span>Les foil cover Front Wing Flow offre une solution de protection fiable pour votre aile avant. <meta charset=""utf-8"">Conçues pour un usage quotidien, elles préservent votre foil des rayures, petits chocs et variations de température, que ce soit lors du transport, de la manipulation ou sur la plage.</span></p>
<p dir=""ltr""><span>À la fois pratiques, légères et résistantes, elles garantissent une protection optimale pour que votre matériel reste impeccable, session après session.<meta charset=""utf-8""></span><span></span></p>
<p dir=""ltr""><span><meta charset=""utf-8"">Une poche intérieure est intégrée à la housse pour ranger facilement votre visserie, afin que tout reste bien organisé et à portée de main.</span></p>
<p dir=""ltr""><span style=""text-decoration: underline;"">Points Clés de protection</span></p>
<ul>
<li data-start=""181"" data-end=""297"">Matelassage 5 mm : Amortit les chocs légers et protège efficacement votre aile avant des impacts du quotidien.</li>
<li data-start=""181"" data-end=""297"">
<span style=""font-family: -apple-system, BlinkMacSystemFont, 'San Francisco', 'Segoe UI', Roboto, 'Helvetica Neue', sans-serif; font-size: 0.875rem;"">Revêtement intérieur thermo-isolant et hydrophobe :</span>Régule la température, limite la condensation et prévient l’humidité pour une protection optimale.</li>
<li data-start=""181"" data-end=""297"">
<span style=""font-family: -apple-system, BlinkMacSystemFont, 'San Francisco', 'Segoe UI', Roboto, 'Helvetica Neue', sans-serif; font-size: 0.875rem;"">Renforts aux tips :</span><span style=""font-family: -apple-system, BlinkMacSystemFont, 'San Francisco', 'Segoe UI', Roboto, 'Helvetica Neue', sans-serif; font-size: 0.875rem;""> matériau </span><span style=""font-family: -apple-system, BlinkMacSystemFont, 'San Francisco', 'Segoe UI', Roboto, 'Helvetica Neue', sans-serif; font-size: 0.875rem;"">extrêmement durable, conçu pour résister à l’usure et aux impacts répétés.</span>
</li>
</ul>
<p><span style=""font-family: -apple-system, BlinkMacSystemFont, 'San Francisco', 'Segoe UI', Roboto, 'Helvetica Neue', sans-serif; font-size: 0.875rem;""><meta charset=""utf-8"">Chaque taille a été conçue spécifiquement pour s’adapter parfaitement à chaque taille de Flow, garantissant un ajustement précis et une protection optimale.</span></p>",standard,0,45.00,,['searchandise_hide'],5,shipping,https://cdn.shopify.com/s/files/1/2503/9576/files/Flow-1200---Cover---Image-01_612dad2a-8726-4192-9094-bc93203e5ee9.png?v=1758635389,Size,1050,,,,
55783901495676,variation,,1200,0,1,visible,"<p dir=""ltr""><span>Les foil cover Front Wing Flow offre une solution de protection fiable pour votre aile avant. <meta charset=""utf-8"">Conçues pour un usage quotidien, elles préservent votre foil des rayures, petits chocs et variations de température, que ce soit lors du transport, de la manipulation ou sur la plage.</span></p>
<p dir=""ltr""><span>À la fois pratiques, légères et résistantes, elles garantissent une protection optimale pour que votre matériel reste impeccable, session après session.<meta charset=""utf-8""></span><span></span></p>
<p dir=""ltr""><span><meta charset=""utf-8"">Une poche intérieure est intégrée à la housse pour ranger facilement votre visserie, afin que tout reste bien organisé et à portée de main.</span></p>
<p dir=""ltr""><span style=""text-decoration: underline;"">Points Clés de protection</span></p>
<ul>
<li data-start=""181"" data-end=""297"">Matelassage 5 mm : Amortit les chocs légers et protège efficacement votre aile avant des impacts du quotidien.</li>
<li data-start=""181"" data-end=""297"">
<span style=""font-family: -apple-system, BlinkMacSystemFont, 'San Francisco', 'Segoe UI', Roboto, 'Helvetica Neue', sans-serif; font-size: 0.875rem;"">Revêtement intérieur thermo-isolant et hydrophobe :</span>Régule la température, limite la condensation et prévient l’humidité pour une protection optimale.</li>
<li data-start=""181"" data-end=""297"">
<span style=""font-family: -apple-system, BlinkMacSystemFont, 'San Francisco', 'Segoe UI', Roboto, 'Helvetica Neue', sans-serif; font-size: 0.875rem;"">Renforts aux tips :</span><span style=""font-family: -apple-system, BlinkMacSystemFont, 'San Francisco', 'Segoe UI', Roboto, 'Helvetica Neue', sans-serif; font-size: 0.875rem;""> matériau </span><span style=""font-family: -apple-system, BlinkMacSystemFont, 'San Francisco', 'Segoe UI', Roboto, 'Helvetica Neue', sans-serif; font-size: 0.875rem;"">extrêmement durable, conçu pour résister à l’usure et aux impacts répétés.</span>
</li>
</ul>
<p><span style=""font-family: -apple-system, BlinkMacSystemFont, 'San Francisco', 'Segoe UI', Roboto, 'Helvetica Neue', sans-serif; font-size: 0.875rem;""><meta charset=""utf-8"">Chaque taille a été conçue spécifiquement pour s’adapter parfaitement à chaque taille de Flow, garantissant un ajustement précis et une protection optimale.</span></p>",standard,0,45.00,,['searchandise_hide'],6,shipping,https://cdn.shopify.com/s/files/1/2503/9576/files/Flow-1200---Cover---Image-01_612dad2a-8726-4192-9094-bc93203e5ee9.png?v=1758635389,Size,1200,,,,
55779100590460,variation,TKFFWFLOW600,600,1,1,visible,"<p dir=""ltr""><span>Le Flow est un foil ultra polyvalent, pensé pour combiner un glide incroyable, une portance progressive et une excellente maniabilité. Son profil a été conçu pour décoller très tôt, puis maintenir une glisse sans effort, idéale pour enchaîner les bumps, prolonger les vols en downwind ou garder le rythme en pumping. Chaque relance devient douce et efficace, chaque transition plus fluide, et la sensation de glisse se prolonge bien au-delà des attentes.</span></p>
<p dir=""ltr""><span>Fabriqué en carbone pré-preg, le Flow offre une rigidité parfaite et une réponse directe sous les appuis. Sa construction haut de gamme assure un comportement précis, tout en restant tolérant et accessible pour progresser sans contrainte. </span><span></span></p>
<p dir=""ltr""><span><meta charset=""utf-8"">Nous avons choisi d’utiliser un carbone HM M46, reconnu pour sa haute rigidité et sa réactivité exceptionnelle, afin d’offrir le meilleur compromis entre performance et contrôle.</span></p>
<p dir=""ltr""><span>Avec ses six tailles – 600, 700, 800, 900, 1050 et 1200 cm² – il couvre l’ensemble des conditions et des gabarits. Les petites surfaces révèlent un caractère vif et joueur, parfait pour le surf engagé ou le vent soutenu. Les grandes tailles, elles, brillent par leur accessibilité et leur endurance, idéales pour le light wind, le dockstart pour des riders de niveaux avancés ou les navigations freeride ou dans les bumps en wing et en downwind.</span></p>
<p dir=""ltr""><span>Nous recommandons d'associer le Flow avec les stabs Glide HA pour libérer le potentiel de glide et avec les stabs Carve pour le libérer en maniabilité.</span></p>
<p dir=""ltr""><span>Le Flow se monte sur notre nouveau fuselage V3 aluminium équipé d'une anode sacrificielle, garantissant ainsi une durabilité optimale de votre foil ou le fuselage carbone V3 pour une légèreté et une rigidité accrue.</span></p>
<p dir=""ltr""><span><meta charset=""utf-8"">Votre aile Flow est livrée avec sa housse de protection haut de gamme. <meta charset=""utf-8"">Conçue pour accompagner vos sessions au quotidien, elle protège votre aile avant des rayures, petits chocs et variations de température, que ce soit lors du transport, de la manipulation ou sur la plage.</span></p>
<p dir=""ltr""><span><meta charset=""utf-8"">Chaque aile est également fournie avec un jeu de visserie — trois vis M8 × 25 mm — soigneusement rangées dans une enveloppe intégrée à l’intérieur de la housse, pour que tout soit prêt dès votre première session.</span></p>
<p dir=""ltr""><span><span style=""text-decoration: underline;""><strong>Comparaison Flow Vs Flare</strong></span>: deux philosophies de foil bien distinctes. </span></p>
<p dir=""ltr""><span>Flare: Avec son aspect ratio intermédiaire d’environ 8,3, le Flare est conçu pour un surf incisif : il tourne très court, réagit immédiatement sous les pieds et conserve de bonnes capacités de glide et de pomping. Il excelle dans les vagues puissantes, là où l’on cherche à enchaîner des manœuvres radicales.</span></p>
<p dir=""ltr""><span>Flow: Il s’appuie sur un aspect ratio plus élevé (environ 10,7), qui lui procure un meilleur glide et une portance plus durable. Moins vif dans les courbes serrées, il révèle tout son potentiel dans les petites vagues ou la houle légère, où sa capacité à exploiter la moindre énergie fait la différence. En grande taille, il est idéal pour le downwind ou le surf de houle molle, tandis qu’en petite taille, il reste polyvalent dans des conditions plus puissantes. Néanmoins, dès qu’il s’agit de surf radical, c’est le Flare qui conserve l’avantage.</span></p>
<p dir=""ltr""><span>En conclusion, le Flare privilégie la vivacité et la radicalité, tandis que le Flow favorise la glisse et l’endurance. Le choix entre les deux dépend donc avant tout du programme recherché et des conditions de pratique.</span></p>",standard,3500,419.00,,[],1,shipping,https://cdn.shopify.com/s/files/1/2503/9576/files/FLOW-900-V2---Image-02_edited.png?v=1759829618,Size,600,,,,
55025033609596,variation,TKFFWFLOW700,700,1,1,visible,"<p dir=""ltr""><span>Le Flow est un foil ultra polyvalent, pensé pour combiner un glide incroyable, une portance progressive et une excellente maniabilité. Son profil a été conçu pour décoller très tôt, puis maintenir une glisse sans effort, idéale pour enchaîner les bumps, prolonger les vols en downwind ou garder le rythme en pumping. Chaque relance devient douce et efficace, chaque transition plus fluide, et la sensation de glisse se prolonge bien au-delà des attentes.</span></p>
<p dir=""ltr""><span>Fabriqué en carbone pré-preg, le Flow offre une rigidité parfaite et une réponse directe sous les appuis. Sa construction haut de gamme assure un comportement précis, tout en restant tolérant et accessible pour progresser sans contrainte. </span><span></span></p>
<p dir=""ltr""><span><meta charset=""utf-8"">Nous avons choisi d’utiliser un carbone HM M46, reconnu pour sa haute rigidité et sa réactivité exceptionnelle, afin d’offrir le meilleur compromis entre performance et contrôle.</span></p>
<p dir=""ltr""><span>Avec ses six tailles – 600, 700, 800, 900, 1050 et 1200 cm² – il couvre l’ensemble des conditions et des gabarits. Les petites surfaces révèlent un caractère vif et joueur, parfait pour le surf engagé ou le vent soutenu. Les grandes tailles, elles, brillent par leur accessibilité et leur endurance, idéales pour le light wind, le dockstart pour des riders de niveaux avancés ou les navigations freeride ou dans les bumps en wing et en downwind.</span></p>
<p dir=""ltr""><span>Nous recommandons d'associer le Flow avec les stabs Glide HA pour libérer le potentiel de glide et avec les stabs Carve pour le libérer en maniabilité.</span></p>
<p dir=""ltr""><span>Le Flow se monte sur notre nouveau fuselage V3 aluminium équipé d'une anode sacrificielle, garantissant ainsi une durabilité optimale de votre foil ou le fuselage carbone V3 pour une légèreté et une rigidité accrue.</span></p>
<p dir=""ltr""><span><meta charset=""utf-8"">Votre aile Flow est livrée avec sa housse de protection haut de gamme. <meta charset=""utf-8"">Conçue pour accompagner vos sessions au quotidien, elle protège votre aile avant des rayures, petits chocs et variations de température, que ce soit lors du transport, de la manipulation ou sur la plage.</span></p>
<p dir=""ltr""><span><meta charset=""utf-8"">Chaque aile est également fournie avec un jeu de visserie — trois vis M8 × 25 mm — soigneusement rangées dans une enveloppe intégrée à l’intérieur de la housse, pour que tout soit prêt dès votre première session.</span></p>
<p dir=""ltr""><span><span style=""text-decoration: underline;""><strong>Comparaison Flow Vs Flare</strong></span>: deux philosophies de foil bien distinctes. </span></p>
<p dir=""ltr""><span>Flare: Avec son aspect ratio intermédiaire d’environ 8,3, le Flare est conçu pour un surf incisif : il tourne très court, réagit immédiatement sous les pieds et conserve de bonnes capacités de glide et de pomping. Il excelle dans les vagues puissantes, là où l’on cherche à enchaîner des manœuvres radicales.</span></p>
<p dir=""ltr""><span>Flow: Il s’appuie sur un aspect ratio plus élevé (environ 10,7), qui lui procure un meilleur glide et une portance plus durable. Moins vif dans les courbes serrées, il révèle tout son potentiel dans les petites vagues ou la houle légère, où sa capacité à exploiter la moindre énergie fait la différence. En grande taille, il est idéal pour le downwind ou le surf de houle molle, tandis qu’en petite taille, il reste polyvalent dans des conditions plus puissantes. Néanmoins, dès qu’il s’agit de surf radical, c’est le Flare qui conserve l’avantage.</span></p>
<p dir=""ltr""><span>En conclusion, le Flare privilégie la vivacité et la radicalité, tandis que le Flow favorise la glisse et l’endurance. Le choix entre les deux dépend donc avant tout du programme recherché et des conditions de pratique.</span></p>",standard,3500,439.00,,[],2,shipping,https://cdn.shopify.com/s/files/1/2503/9576/files/FLOW-900-V2---Image-02_edited.png?v=1759829618,Size,700,,,,
55779100623228,variation,TKFFWFLOW800,800,1,1,visible,"<p dir=""ltr""><span>Le Flow est un foil ultra polyvalent, pensé pour combiner un glide incroyable, une portance progressive et une excellente maniabilité. Son profil a été conçu pour décoller très tôt, puis maintenir une glisse sans effort, idéale pour enchaîner les bumps, prolonger les vols en downwind ou garder le rythme en pumping. Chaque relance devient douce et efficace, chaque transition plus fluide, et la sensation de glisse se prolonge bien au-delà des attentes.</span></p>
<p dir=""ltr""><span>Fabriqué en carbone pré-preg, le Flow offre une rigidité parfaite et une réponse directe sous les appuis. Sa construction haut de gamme assure un comportement précis, tout en restant tolérant et accessible pour progresser sans contrainte. </span><span></span></p>
<p dir=""ltr""><span><meta charset=""utf-8"">Nous avons choisi d’utiliser un carbone HM M46, reconnu pour sa haute rigidité et sa réactivité exceptionnelle, afin d’offrir le meilleur compromis entre performance et contrôle.</span></p>
<p dir=""ltr""><span>Avec ses six tailles – 600, 700, 800, 900, 1050 et 1200 cm² – il couvre l’ensemble des conditions et des gabarits. Les petites surfaces révèlent un caractère vif et joueur, parfait pour le surf engagé ou le vent soutenu. Les grandes tailles, elles, brillent par leur accessibilité et leur endurance, idéales pour le light wind, le dockstart pour des riders de niveaux avancés ou les navigations freeride ou dans les bumps en wing et en downwind.</span></p>
<p dir=""ltr""><span>Nous recommandons d'associer le Flow avec les stabs Glide HA pour libérer le potentiel de glide et avec les stabs Carve pour le libérer en maniabilité.</span></p>
<p dir=""ltr""><span>Le Flow se monte sur notre nouveau fuselage V3 aluminium équipé d'une anode sacrificielle, garantissant ainsi une durabilité optimale de votre foil ou le fuselage carbone V3 pour une légèreté et une rigidité accrue.</span></p>
<p dir=""ltr""><span><meta charset=""utf-8"">Votre aile Flow est livrée avec sa housse de protection haut de gamme. <meta charset=""utf-8"">Conçue pour accompagner vos sessions au quotidien, elle protège votre aile avant des rayures, petits chocs et variations de température, que ce soit lors du transport, de la manipulation ou sur la plage.</span></p>
<p dir=""ltr""><span><meta charset=""utf-8"">Chaque aile est également fournie avec un jeu de visserie — trois vis M8 × 25 mm — soigneusement rangées dans une enveloppe intégrée à l’intérieur de la housse, pour que tout soit prêt dès votre première session.</span></p>
<p dir=""ltr""><span><span style=""text-decoration: underline;""><strong>Comparaison Flow Vs Flare</strong></span>: deux philosophies de foil bien distinctes. </span></p>
<p dir=""ltr""><span>Flare: Avec son aspect ratio intermédiaire d’environ 8,3, le Flare est conçu pour un surf incisif : il tourne très court, réagit immédiatement sous les pieds et conserve de bonnes capacités de glide et de pomping. Il excelle dans les vagues puissantes, là où l’on cherche à enchaîner des manœuvres radicales.</span></p>
<p dir=""ltr""><span>Flow: Il s’appuie sur un aspect ratio plus élevé (environ 10,7), qui lui procure un meilleur glide et une portance plus durable. Moins vif dans les courbes serrées, il révèle tout son potentiel dans les petites vagues ou la houle légère, où sa capacité à exploiter la moindre énergie fait la différence. En grande taille, il est idéal pour le downwind ou le surf de houle molle, tandis qu’en petite taille, il reste polyvalent dans des conditions plus puissantes. Néanmoins, dès qu’il s’agit de surf radical, c’est le Flare qui conserve l’avantage.</span></p>
<p dir=""ltr""><span>En conclusion, le Flare privilégie la vivacité et la radicalité, tandis que le Flow favorise la glisse et l’endurance. Le choix entre les deux dépend donc avant tout du programme recherché et des conditions de pratique.</span></p>",standard,3500,459.00,,[],3,shipping,https://cdn.shopify.com/s/files/1/2503/9576/files/FLOW-900-V2---Image-02_edited.png?v=1759829618,Size,800,,,,
